# JD_UTC, Flux, Err, XShift, YShift, FWHM_X,  FWHM_Y, FWHM, SKY, AIRMASS, ExpTime
8.640476309999819932e+03 1.010902335155009935e+00 2.767188222308725968e-03 -2.648000000000000043e+01 -5.000000000000000000e-01 2.596699999999999786e+00 2.596699999999999786e+00 2.596699999999999786e+00 3.741999999999999886e+02 1.017671996620000074e+00 3.000000000000000000e+01
8.640476770000070246e+03 1.006687803928149938e+00 2.771302694449017182e-03 -2.626999999999999957e+01 -3.900000000000000133e-01 2.661399999999999988e+00 2.661399999999999988e+00 2.661399999999999988e+00 3.712400000000000091e+02 1.018102730110000076e+00 3.000000000000000000e+01
8.640477229999840347e+03 1.014088698026820001e+00 2.782233143297123141e-03 -2.653000000000000114e+01 -3.900000000000000133e-01 2.546699999999999964e+00 2.546699999999999964e+00 2.546699999999999964e+00 3.698700000000000045e+02 1.018540091530000025e+00 3.000000000000000000e+01
8.640477690000090661e+03 1.009410009690699939e+00 2.784706843010735944e-03 -2.648000000000000043e+01 -6.600000000000000311e-01 2.598399999999999821e+00 2.598399999999999821e+00 2.598399999999999821e+00 3.721899999999999977e+02 1.018984221540000012e+00 3.000000000000000000e+01
8.640478159999940544e+03 1.014179726470989973e+00 2.805693442779793028e-03 -2.642000000000000171e+01 -4.500000000000000111e-01 2.660800000000000054e+00 2.660800000000000054e+00 2.660800000000000054e+00 3.763700000000000045e+02 1.019435241750000110e+00 3.000000000000000000e+01
8.640478620000179944e+03 1.009810862473820015e+00 2.770764041978496846e-03 -2.630999999999999872e+01 -6.700000000000000400e-01 2.450000000000000178e+00 2.450000000000000178e+00 2.450000000000000178e+00 3.766200000000000045e+02 1.019893124710000043e+00 3.000000000000000000e+01
8.640479079999959140e+03 1.009799828786130060e+00 2.776414720911531044e-03 -2.632999999999999829e+01 -6.700000000000000400e-01 2.506899999999999906e+00 2.506899999999999906e+00 2.506899999999999906e+00 3.696399999999999864e+02 1.020358062009999900e+00 3.000000000000000000e+01
8.640479549999810843e+03 1.014749351295989976e+00 2.793268698965960858e-03 -2.648999999999999844e+01 -6.400000000000000133e-01 2.654399999999999871e+00 2.654399999999999871e+00 2.654399999999999871e+00 3.655500000000000114e+02 1.020829996790000083e+00 3.000000000000000000e+01
8.640480010000059337e+03 1.002820485586090049e+00 2.748977493494559124e-03 -2.623000000000000043e+01 -5.600000000000000533e-01 2.512599999999999945e+00 2.512599999999999945e+00 2.512599999999999945e+00 3.629599999999999795e+02 1.021308471840000065e+00 3.000000000000000000e+01
8.640480469999829438e+03 1.011883123188799916e+00 2.763269214203914210e-03 -2.655000000000000071e+01 -3.800000000000000044e-01 2.427999999999999936e+00 2.427999999999999936e+00 2.427999999999999936e+00 3.596600000000000250e+02 1.021793268189999937e+00 3.000000000000000000e+01
8.640480930000079752e+03 1.010834686767430046e+00 2.760550579823380785e-03 -2.641000000000000014e+01 -3.099999999999999978e-01 2.653099999999999792e+00 2.653099999999999792e+00 2.653099999999999792e+00 3.526899999999999977e+02 1.022284924670000095e+00 3.000000000000000000e+01
8.640481399999929636e+03 1.015761187529770071e+00 2.773961526463775053e-03 -2.646000000000000085e+01 -3.800000000000000044e-01 2.485700000000000021e+00 2.485700000000000021e+00 2.485700000000000021e+00 3.510899999999999750e+02 1.022781923479999966e+00 3.000000000000000000e+01
8.640481860000170855e+03 1.008012943199239952e+00 2.763687746381895873e-03 -2.671999999999999886e+01 -3.900000000000000133e-01 2.518200000000000216e+00 2.518200000000000216e+00 2.518200000000000216e+00 3.524700000000000273e+02 1.023289287629999933e+00 3.000000000000000000e+01
8.640482319999950050e+03 1.015439314343840049e+00 2.787803539600815141e-03 -2.657000000000000028e+01 -5.600000000000000533e-01 2.521999999999999797e+00 2.521999999999999797e+00 2.521999999999999797e+00 3.525699999999999932e+02 1.023800237349999920e+00 3.000000000000000000e+01
8.640482789999810848e+03 1.012405658141479980e+00 2.793855397773969181e-03 -2.621999999999999886e+01 -7.099999999999999645e-01 2.723700000000000010e+00 2.723700000000000010e+00 2.723700000000000010e+00 3.565099999999999909e+02 1.024322008499999992e+00 3.000000000000000000e+01
8.640483250000050248e+03 1.013525463343770028e+00 2.790447627769268146e-03 -2.682000000000000028e+01 -6.500000000000000222e-01 2.788899999999999935e+00 2.788899999999999935e+00 2.788899999999999935e+00 3.624700000000000273e+02 1.024849447300000049e+00 3.000000000000000000e+01
8.640483709999829443e+03 1.011319237679040084e+00 2.766001830589834027e-03 -2.710000000000000142e+01 -5.100000000000000089e-01 2.480399999999999938e+00 2.480399999999999938e+00 2.480399999999999938e+00 3.630299999999999727e+02 1.025382032370000029e+00 3.000000000000000000e+01
8.640484170000070662e+03 1.010477606389919902e+00 2.772727145445436948e-03 -2.703000000000000114e+01 -6.199999999999999956e-01 2.506800000000000139e+00 2.506800000000000139e+00 2.506800000000000139e+00 3.609599999999999795e+02 1.025923479480000067e+00 3.000000000000000000e+01
8.640484639999920546e+03 1.008093118841939972e+00 2.784358972308715111e-03 -2.669000000000000128e+01 -6.500000000000000222e-01 2.581599999999999895e+00 2.581599999999999895e+00 2.581599999999999895e+00 3.660299999999999727e+02 1.026471046589999991e+00 3.000000000000000000e+01
8.640485100000170860e+03 1.004282045298789949e+00 2.751916972349555991e-03 -2.678000000000000114e+01 -5.600000000000000533e-01 2.568900000000000183e+00 2.568900000000000183e+00 2.568900000000000183e+00 3.632400000000000091e+02 1.027025164499999921e+00 3.000000000000000000e+01
8.640485559999939142e+03 1.012865355306330040e+00 2.770535761057004928e-03 -2.678999999999999915e+01 -5.300000000000000266e-01 2.558399999999999785e+00 2.558399999999999785e+00 2.558399999999999785e+00 3.606000000000000227e+02 1.027586109620000077e+00 3.000000000000000000e+01
8.640486029999799939e+03 1.008513357429760005e+00 2.745350630909726940e-03 -2.664000000000000057e+01 -4.799999999999999822e-01 2.286700000000000177e+00 2.286700000000000177e+00 2.286700000000000177e+00 3.601499999999999773e+02 1.028153955100000072e+00 3.000000000000000000e+01
8.640486490000039339e+03 1.012181584437539916e+00 2.757721515049234903e-03 -2.701000000000000156e+01 -5.300000000000000266e-01 2.410099999999999909e+00 2.410099999999999909e+00 2.410099999999999909e+00 3.553100000000000023e+02 1.028721611659999979e+00 3.000000000000000000e+01
8.640486949999820354e+03 1.007031475545510091e+00 2.751819610588135141e-03 -2.676000000000000156e+01 -6.400000000000000133e-01 2.431299999999999795e+00 2.431299999999999795e+00 2.431299999999999795e+00 3.581700000000000159e+02 1.029303575979999996e+00 3.000000000000000000e+01
8.640487410000059754e+03 1.008091851257189919e+00 2.738045728621984077e-03 -2.676000000000000156e+01 -4.600000000000000200e-01 2.178799999999999848e+00 2.178799999999999848e+00 2.178799999999999848e+00 3.600899999999999750e+02 1.029892380109999950e+00 3.000000000000000000e+01
8.640487869999840768e+03 1.005662856887479917e+00 2.738076603686712910e-03 -2.700000000000000000e+01 -6.999999999999999556e-01 2.248899999999999899e+00 2.248899999999999899e+00 2.248899999999999899e+00 3.577799999999999727e+02 1.030488442550000050e+00 3.000000000000000000e+01
8.640488330000080168e+03 1.010152126545549978e+00 2.752708617509632815e-03 -2.700000000000000000e+01 -6.899999999999999467e-01 2.282000000000000028e+00 2.282000000000000028e+00 2.282000000000000028e+00 3.549700000000000273e+02 1.031090631739999930e+00 3.000000000000000000e+01
8.640488789999859364e+03 1.009134633664620084e+00 2.736498283621924960e-03 -2.676999999999999957e+01 -7.299999999999999822e-01 2.254399999999999959e+00 2.254399999999999959e+00 2.254399999999999959e+00 3.583799999999999955e+02 1.031700719949999900e+00 3.000000000000000000e+01
8.640489260000180366e+03 1.011745516136479894e+00 2.735007695605321844e-03 -2.710999999999999943e+01 -8.599999999999999867e-01 2.172699999999999854e+00 2.172699999999999854e+00 2.172699999999999854e+00 3.593000000000000114e+02 1.032317641429999933e+00 3.000000000000000000e+01
8.640489719999950466e+03 1.010673060280490088e+00 2.738530702180927857e-03 -2.719000000000000128e+01 -9.000000000000000222e-01 2.096299999999999830e+00 2.096299999999999830e+00 2.096299999999999830e+00 3.590899999999999750e+02 1.032942122139999919e+00 3.000000000000000000e+01
8.640490180000200780e+03 1.005925171192930012e+00 2.716332962204244788e-03 -2.664000000000000057e+01 -1.030000000000000027e+00 2.112699999999999800e+00 2.112699999999999800e+00 2.112699999999999800e+00 3.600600000000000023e+02 1.033573543369999959e+00 3.000000000000000000e+01
8.640490650000050664e+03 1.008225390270879984e+00 2.721535523304670183e-03 -2.673999999999999844e+01 -9.699999999999999734e-01 2.067699999999999871e+00 2.067699999999999871e+00 2.067699999999999871e+00 3.658199999999999932e+02 1.034212184880000107e+00 3.000000000000000000e+01
8.640491109999829860e+03 1.007113512573059921e+00 2.726758455800698099e-03 -2.676000000000000156e+01 -8.900000000000000133e-01 2.153200000000000003e+00 2.153200000000000003e+00 2.153200000000000003e+00 3.609100000000000250e+02 1.034858391099999997e+00 3.000000000000000000e+01
8.640491570000069260e+03 1.011354984720610029e+00 2.737766712979036905e-03 -2.680000000000000071e+01 -8.000000000000000444e-01 2.244200000000000195e+00 2.244200000000000195e+00 2.244200000000000195e+00 3.590699999999999932e+02 1.035511555750000090e+00 3.000000000000000000e+01
8.640492029999850274e+03 1.007035685764900101e+00 2.728718972664395843e-03 -2.701000000000000156e+01 -6.199999999999999956e-01 2.182599999999999874e+00 2.182599999999999874e+00 2.182599999999999874e+00 3.552699999999999818e+02 1.036173536009999951e+00 3.000000000000000000e+01
8.640492500000169457e+03 1.009534103140059980e+00 2.734219663341585192e-03 -2.662999999999999901e+01 -8.399999999999999689e-01 2.187300000000000022e+00 2.187300000000000022e+00 2.187300000000000022e+00 3.547900000000000205e+02 1.036842921080000091e+00 3.000000000000000000e+01
8.640492959999950472e+03 1.014122432149139996e+00 2.746819189984490116e-03 -2.648999999999999844e+01 -9.599999999999999645e-01 2.167899999999999938e+00 2.167899999999999938e+00 2.167899999999999938e+00 3.539800000000000182e+02 1.037518781980000027e+00 3.000000000000000000e+01
8.640493420000189872e+03 1.009915821262979962e+00 2.740690655447884823e-03 -2.608999999999999986e+01 -9.599999999999999645e-01 2.240099999999999980e+00 2.240099999999999980e+00 2.240099999999999980e+00 3.522300000000000182e+02 1.038201304190000007e+00 3.000000000000000000e+01
8.640493890000039755e+03 1.009159279651629992e+00 2.737942351619560011e-03 -2.664999999999999858e+01 -1.129999999999999893e+00 2.235700000000000021e+00 2.235700000000000021e+00 2.235700000000000021e+00 3.560699999999999932e+02 1.038891195669999989e+00 3.000000000000000000e+01
8.640494349999820770e+03 1.007309059730280065e+00 2.731960469351017978e-03 -2.666000000000000014e+01 -1.050000000000000044e+00 2.205499999999999794e+00 2.205499999999999794e+00 2.205499999999999794e+00 3.595099999999999909e+02 1.039588289789999953e+00 3.000000000000000000e+01
8.640494810000060170e+03 1.010912700018929966e+00 2.746629146162674843e-03 -2.687999999999999901e+01 -9.399999999999999467e-01 2.248800000000000132e+00 2.248800000000000132e+00 2.248800000000000132e+00 3.584900000000000091e+02 1.040292807589999979e+00 3.000000000000000000e+01
8.640495269999839365e+03 1.014758948114679926e+00 2.753338373357339108e-03 -2.655000000000000071e+01 -8.199999999999999512e-01 2.281899999999999817e+00 2.281899999999999817e+00 2.281899999999999817e+00 3.582200000000000273e+02 1.041005114110000074e+00 3.000000000000000000e+01
8.640495740000160367e+03 1.006368630780100082e+00 2.730170876892946789e-03 -2.682000000000000028e+01 -8.100000000000000533e-01 2.177500000000000213e+00 2.177500000000000213e+00 2.177500000000000213e+00 3.621000000000000227e+02 1.041724688730000015e+00 3.000000000000000000e+01
8.640496199999939563e+03 1.006467576239630013e+00 2.753897187844028902e-03 -2.664999999999999858e+01 -9.599999999999999645e-01 2.351799999999999891e+00 2.351799999999999891e+00 2.351799999999999891e+00 3.654599999999999795e+02 1.042451596979999895e+00 3.000000000000000000e+01
8.640496660000180782e+03 1.011410618251320059e+00 2.783501238606960002e-03 -2.707999999999999829e+01 -1.189999999999999947e+00 2.452399999999999913e+00 2.452399999999999913e+00 2.452399999999999913e+00 3.659399999999999977e+02 1.043185552299999985e+00 3.000000000000000000e+01
8.640497119999959978e+03 1.013500052778790073e+00 2.760476384681828915e-03 -2.687000000000000099e+01 -8.000000000000000444e-01 2.282300000000000217e+00 2.282300000000000217e+00 2.282300000000000217e+00 3.669300000000000068e+02 1.043927457589999941e+00 3.000000000000000000e+01
8.640497589999809861e+03 1.005498254620490028e+00 2.734345510126785003e-03 -2.696999999999999886e+01 -8.699999999999999956e-01 2.183899999999999952e+00 2.183899999999999952e+00 2.183899999999999952e+00 3.696600000000000250e+02 1.044676718629999890e+00 3.000000000000000000e+01
8.640498050000049261e+03 1.009479473229500046e+00 2.745240957692457809e-03 -2.723000000000000043e+01 -7.199999999999999734e-01 2.322599999999999998e+00 2.322599999999999998e+00 2.322599999999999998e+00 3.690899999999999750e+02 1.045433503419999965e+00 3.000000000000000000e+01
8.640498509999830276e+03 1.008501032153140020e+00 2.769635858870439071e-03 -2.671000000000000085e+01 -8.499999999999999778e-01 2.541100000000000136e+00 2.541100000000000136e+00 2.541100000000000136e+00 3.701499999999999773e+02 1.046197711510000072e+00 3.000000000000000000e+01
8.640498970000069676e+03 1.009479176148579960e+00 2.766293029273632961e-03 -2.698999999999999844e+01 -9.300000000000000488e-01 2.342999999999999972e+00 2.342999999999999972e+00 2.342999999999999972e+00 3.684100000000000250e+02 1.046970041750000080e+00 3.000000000000000000e+01
8.640499439999930473e+03 1.018165116762709932e+00 2.780880773076473828e-03 -2.705000000000000071e+01 -8.399999999999999689e-01 2.535099999999999909e+00 2.535099999999999909e+00 2.535099999999999909e+00 3.685899999999999750e+02 1.047749304959999961e+00 3.000000000000000000e+01
8.640499900000169873e+03 1.011486468161000074e+00 2.761910047398470798e-03 -2.719000000000000128e+01 -6.500000000000000222e-01 2.349299999999999944e+00 2.349299999999999944e+00 2.349299999999999944e+00 3.668899999999999864e+02 1.048536856239999926e+00 3.000000000000000000e+01
8.640500359999950888e+03 1.008345618300110047e+00 2.755438050815998789e-03 -2.710999999999999943e+01 -3.800000000000000044e-01 2.470299999999999940e+00 2.470299999999999940e+00 2.470299999999999940e+00 3.623500000000000227e+02 1.049331563129999978e+00 3.000000000000000000e+01
8.640500820000190288e+03 1.005624872615539900e+00 2.748970373944949978e-03 -2.739000000000000057e+01 -5.699999999999999512e-01 2.422499999999999876e+00 2.422499999999999876e+00 2.422499999999999876e+00 3.574300000000000068e+02 1.050133849879999914e+00 3.000000000000000000e+01
8.640501290000040171e+03 1.005304328274750025e+00 2.747539860228985064e-03 -2.726000000000000156e+01 -9.200000000000000400e-01 2.217600000000000016e+00 2.217600000000000016e+00 2.217600000000000016e+00 3.556000000000000227e+02 1.050944303599999907e+00 3.000000000000000000e+01
8.640501749999819367e+03 1.008466840767550110e+00 2.764104626795348997e-03 -2.719999999999999929e+01 -9.200000000000000400e-01 2.325600000000000112e+00 2.325600000000000112e+00 2.325600000000000112e+00 3.484300000000000068e+02 1.051762271849999930e+00 3.000000000000000000e+01
8.640502210000060586e+03 1.005829770270739942e+00 2.744300537025878926e-03 -2.685000000000000142e+01 -9.499999999999999556e-01 2.350800000000000001e+00 2.350800000000000001e+00 2.350800000000000001e+00 3.441600000000000250e+02 1.052588177929999924e+00 3.000000000000000000e+01
8.640502669999839782e+03 1.013802707390909941e+00 2.764780315075032139e-03 -2.753000000000000114e+01 -8.900000000000000133e-01 2.375300000000000189e+00 2.375300000000000189e+00 2.375300000000000189e+00 3.417099999999999795e+02 1.053421978490000077e+00 3.000000000000000000e+01
8.640503140000160784e+03 1.014360458939500109e+00 2.763133385169311024e-03 -2.676000000000000156e+01 -9.300000000000000488e-01 2.333699999999999886e+00 2.333699999999999886e+00 2.333699999999999886e+00 3.369399999999999977e+02 1.054269969799999984e+00 3.000000000000000000e+01
8.640503599999939979e+03 1.010390113155009928e+00 2.759146055507892201e-03 -2.687999999999999901e+01 -9.300000000000000488e-01 2.514600000000000168e+00 2.514600000000000168e+00 2.514600000000000168e+00 3.346999999999999886e+02 1.055121865190000063e+00 3.000000000000000000e+01
8.640504069999789863e+03 1.008742985574750062e+00 2.749630804650955111e-03 -2.728000000000000114e+01 -9.399999999999999467e-01 2.366099999999999870e+00 2.366099999999999870e+00 2.366099999999999870e+00 3.309399999999999977e+02 1.055977565550000108e+00 3.000000000000000000e+01
8.640504530000029263e+03 1.014970806123079994e+00 2.761769961278867126e-03 -2.680999999999999872e+01 -1.050000000000000044e+00 2.382099999999999884e+00 2.382099999999999884e+00 2.382099999999999884e+00 3.267900000000000205e+02 1.056845757370000083e+00 3.000000000000000000e+01
8.640504989999810277e+03 1.015695726192120008e+00 2.769460180843918897e-03 -2.660999999999999943e+01 -8.699999999999999956e-01 2.446000000000000174e+00 2.446000000000000174e+00 2.446000000000000174e+00 3.254100000000000250e+02 1.057725651409999967e+00 3.000000000000000000e+01
8.640505460000129460e+03 1.011600447805109937e+00 2.756851138025553059e-03 -2.676000000000000156e+01 -9.499999999999999556e-01 2.362099999999999866e+00 2.362099999999999866e+00 2.362099999999999866e+00 3.280299999999999727e+02 1.058608478110000028e+00 3.000000000000000000e+01
8.640505919999910475e+03 1.007748586207880104e+00 2.745690517205252000e-03 -2.669000000000000128e+01 -9.499999999999999556e-01 2.458699999999999886e+00 2.458699999999999886e+00 2.458699999999999886e+00 3.322900000000000205e+02 1.059499481180000036e+00 3.000000000000000000e+01
8.640506390000229658e+03 1.005613942564780094e+00 2.745589130751666974e-03 -2.685000000000000142e+01 -8.699999999999999956e-01 2.379999999999999893e+00 2.379999999999999893e+00 2.379999999999999893e+00 3.392699999999999818e+02 1.060400733860000111e+00 3.000000000000000000e+01
8.640506850000010672e+03 1.009141207873889945e+00 2.752231176362000906e-03 -2.664999999999999858e+01 -9.000000000000000222e-01 2.328100000000000058e+00 2.328100000000000058e+00 2.328100000000000058e+00 3.422699999999999818e+02 1.061308962910000098e+00 3.000000000000000000e+01
8.640507309999780773e+03 1.011949926379569931e+00 2.768777438350928950e-03 -2.623000000000000043e+01 -7.099999999999999645e-01 2.504399999999999959e+00 2.504399999999999959e+00 2.504399999999999959e+00 3.425199999999999818e+02 1.062224509860000055e+00 3.000000000000000000e+01
8.640507780000099956e+03 1.011192834652490102e+00 2.762802792287796967e-03 -2.642000000000000171e+01 -6.899999999999999467e-01 2.467000000000000082e+00 2.467000000000000082e+00 2.467000000000000082e+00 3.412599999999999909e+02 1.063148479359999898e+00 3.000000000000000000e+01
8.640508239999879152e+03 1.008751396612820095e+00 2.756622416353327922e-03 -2.630000000000000071e+01 -8.699999999999999956e-01 2.469899999999999984e+00 2.469899999999999984e+00 2.469899999999999984e+00 3.409100000000000250e+02 1.064080167700000024e+00 3.000000000000000000e+01
8.640508710000200153e+03 1.006576230401799998e+00 2.750394912936389002e-03 -2.607999999999999829e+01 -6.400000000000000133e-01 2.418000000000000149e+00 2.418000000000000149e+00 2.418000000000000149e+00 3.426000000000000227e+02 1.065020907679999906e+00 3.000000000000000000e+01
8.640509169999979349e+03 1.012685625755030072e+00 2.762484334440703810e-03 -2.623999999999999844e+01 -6.500000000000000222e-01 2.470400000000000151e+00 2.470400000000000151e+00 2.470400000000000151e+00 3.466600000000000250e+02 1.065969926540000001e+00 3.000000000000000000e+01
8.640509630000220568e+03 1.013097137100940071e+00 2.748111074418487995e-03 -2.614000000000000057e+01 -9.399999999999999467e-01 2.284100000000000019e+00 2.284100000000000019e+00 2.284100000000000019e+00 3.489900000000000091e+02 1.066920104470000075e+00 3.000000000000000000e+01
8.640510089999999764e+03 1.009640814141359977e+00 2.740834649311461955e-03 -2.612000000000000099e+01 -9.899999999999999911e-01 2.284499999999999975e+00 2.284499999999999975e+00 2.284499999999999975e+00 3.508399999999999750e+02 1.067885608839999945e+00 3.000000000000000000e+01
8.640510559999849647e+03 1.013606229314520046e+00 2.777533954429240934e-03 -2.610999999999999943e+01 -1.000000000000000000e+00 2.457599999999999785e+00 2.457599999999999785e+00 2.457599999999999785e+00 3.491700000000000159e+02 1.068857787600000053e+00 3.000000000000000000e+01
8.640511020000090866e+03 1.010692084195599971e+00 2.761824332125347153e-03 -2.610999999999999943e+01 -9.499999999999999556e-01 2.397299999999999986e+00 2.397299999999999986e+00 2.397299999999999986e+00 3.450299999999999727e+02 1.069835548889999988e+00 3.000000000000000000e+01
8.640511479999870062e+03 1.015517955252839943e+00 2.776679986138476212e-03 -2.619000000000000128e+01 -8.399999999999999689e-01 2.337200000000000166e+00 2.337200000000000166e+00 2.337200000000000166e+00 3.469499999999999886e+02 1.070826684560000075e+00 3.000000000000000000e+01
8.640511950000189245e+03 1.007374297765099902e+00 2.761133211251519132e-03 -2.612999999999999901e+01 -6.800000000000000488e-01 2.379999999999999893e+00 2.379999999999999893e+00 2.379999999999999893e+00 3.455699999999999932e+02 1.071825358869999967e+00 3.000000000000000000e+01
8.640512409999970259e+03 1.010705430575169927e+00 2.784357999285919094e-03 -2.630999999999999872e+01 -6.800000000000000488e-01 2.446400000000000130e+00 2.446400000000000130e+00 2.446400000000000130e+00 3.414300000000000068e+02 1.072828239299999931e+00 3.000000000000000000e+01
8.640512870000209659e+03 1.005967683099139975e+00 2.763120859463663852e-03 -2.601999999999999957e+01 -6.199999999999999956e-01 2.287100000000000133e+00 2.287100000000000133e+00 2.287100000000000133e+00 3.462400000000000091e+02 1.073847517979999999e+00 3.000000000000000000e+01
8.640513340000059543e+03 1.011493974820059982e+00 2.801032508175690071e-03 -2.601999999999999957e+01 -5.699999999999999512e-01 2.299500000000000099e+00 2.299500000000000099e+00 2.299500000000000099e+00 3.461299999999999955e+02 1.074870543320000094e+00 3.000000000000000000e+01
8.640513799999840558e+03 1.011657540372330022e+00 2.796893990450592150e-03 -2.625000000000000000e+01 -5.500000000000000444e-01 2.322099999999999831e+00 2.322099999999999831e+00 2.322099999999999831e+00 3.523600000000000136e+02 1.075901230419999965e+00 3.000000000000000000e+01
8.640514270000159740e+03 1.014844126316569950e+00 2.822200098909192871e-03 -2.603000000000000114e+01 -4.600000000000000200e-01 2.277699999999999836e+00 2.277699999999999836e+00 2.277699999999999836e+00 3.519700000000000273e+02 1.076942912690000087e+00 3.000000000000000000e+01
8.640514729999940755e+03 1.012746762034109960e+00 2.806865830605720022e-03 -2.641000000000000014e+01 -5.600000000000000533e-01 2.257000000000000117e+00 2.257000000000000117e+00 2.257000000000000117e+00 3.527699999999999818e+02 1.077991678470000103e+00 3.000000000000000000e+01
8.640515190000180155e+03 1.014208581422769928e+00 2.798228114249106963e-03 -2.650000000000000000e+01 -6.600000000000000311e-01 2.223700000000000010e+00 2.223700000000000010e+00 2.223700000000000010e+00 3.513399999999999750e+02 1.079055512570000097e+00 3.000000000000000000e+01
8.640515660000030039e+03 1.014409614239460078e+00 2.826233340734406012e-03 -2.630999999999999872e+01 -6.300000000000000044e-01 2.302099999999999813e+00 2.302099999999999813e+00 2.302099999999999813e+00 3.518999999999999773e+02 1.080122503089999908e+00 3.000000000000000000e+01
8.640516119999809234e+03 1.007661646917920040e+00 2.807883033139358178e-03 -2.651000000000000156e+01 -5.600000000000000533e-01 2.298900000000000166e+00 2.298900000000000166e+00 2.298900000000000166e+00 3.496899999999999977e+02 1.081198963689999903e+00 3.000000000000000000e+01
8.640516590000130236e+03 1.015724113912219950e+00 2.837322739396938836e-03 -2.685999999999999943e+01 -6.899999999999999467e-01 2.338799999999999990e+00 2.338799999999999990e+00 2.338799999999999990e+00 3.532300000000000182e+02 1.082276382919999946e+00 3.000000000000000000e+01
8.640517049999909432e+03 1.011132218277420058e+00 2.823838644843223913e-03 -2.694999999999999929e+01 -5.799999999999999600e-01 2.270399999999999974e+00 2.270399999999999974e+00 2.270399999999999974e+00 3.548100000000000023e+02 1.083370902890000043e+00 3.000000000000000000e+01
8.640517510000150651e+03 1.017751319205810079e+00 2.824418834695691018e-03 -2.683999999999999986e+01 -6.800000000000000488e-01 2.167199999999999793e+00 2.167199999999999793e+00 2.167199999999999793e+00 3.533199999999999932e+02 1.084475086599999916e+00 3.000000000000000000e+01
8.640517980000000534e+03 1.014079526591020075e+00 2.806138693958899148e-03 -2.698000000000000043e+01 -7.399999999999999911e-01 2.118100000000000094e+00 2.118100000000000094e+00 2.118100000000000094e+00 3.506899999999999977e+02 1.085588158530000014e+00 3.000000000000000000e+01
8.640518439999779730e+03 1.015605224122130057e+00 2.816367896705434040e-03 -2.692999999999999972e+01 -7.700000000000000178e-01 2.149300000000000210e+00 2.149300000000000210e+00 2.149300000000000210e+00 3.537400000000000091e+02 1.086707891599999920e+00 3.000000000000000000e+01
8.640518900000019130e+03 1.016439804892619980e+00 2.827833567923873810e-03 -2.678000000000000114e+01 -7.900000000000000355e-01 2.152800000000000047e+00 2.152800000000000047e+00 2.152800000000000047e+00 3.591000000000000227e+02 1.087839524749999898e+00 3.000000000000000000e+01
8.640519369999879927e+03 1.014994536962120053e+00 2.824456503081608852e-03 -2.675000000000000000e+01 -8.100000000000000533e-01 2.091099999999999959e+00 2.091099999999999959e+00 2.091099999999999959e+00 3.591600000000000250e+02 1.088975779529999910e+00 3.000000000000000000e+01
8.640519830000119327e+03 1.014460868622220069e+00 2.832117061657167100e-03 -2.676000000000000156e+01 -7.299999999999999822e-01 2.298599999999999977e+00 2.298599999999999977e+00 2.298599999999999977e+00 3.599900000000000091e+02 1.090124242739999971e+00 3.000000000000000000e+01
8.640520299999969211e+03 1.014627363057400089e+00 2.827876688609439870e-03 -2.701999999999999957e+01 -6.300000000000000044e-01 2.183300000000000018e+00 2.183300000000000018e+00 2.183300000000000018e+00 3.625000000000000000e+02 1.091278293370000041e+00 3.000000000000000000e+01
8.640520760000219525e+03 1.023013485546869994e+00 2.844422996873700003e-03 -2.692000000000000171e+01 -5.200000000000000178e-01 2.191800000000000193e+00 2.191800000000000193e+00 2.191800000000000193e+00 3.619100000000000250e+02 1.092444460609999890e+00 3.000000000000000000e+01
8.640521220000000540e+03 1.016833044048000012e+00 2.821351839721375921e-03 -2.707999999999999829e+01 -3.800000000000000044e-01 2.196099999999999941e+00 2.196099999999999941e+00 2.196099999999999941e+00 3.634100000000000250e+02 1.093617263919999916e+00 3.000000000000000000e+01
8.640521689999850423e+03 1.013317022672669987e+00 2.816657378319127950e-03 -2.716000000000000014e+01 -4.500000000000000111e-01 2.192600000000000104e+00 2.192600000000000104e+00 2.192600000000000104e+00 3.644800000000000182e+02 1.094800397610000031e+00 3.000000000000000000e+01
8.640522150000089823e+03 1.017974357275720054e+00 2.840025652010778195e-03 -2.707000000000000028e+01 -5.799999999999999600e-01 2.299199999999999910e+00 2.299199999999999910e+00 2.299199999999999910e+00 3.679300000000000068e+02 1.095993678709999974e+00 3.000000000000000000e+01
8.640522609999870838e+03 1.019086754843280040e+00 2.851487826327680098e-03 -2.717000000000000171e+01 -5.600000000000000533e-01 2.343999999999999861e+00 2.343999999999999861e+00 2.343999999999999861e+00 3.667799999999999727e+02 1.097196030799999944e+00 3.000000000000000000e+01
8.640523080000190021e+03 1.017342806591940096e+00 2.839354308171220843e-03 -2.660999999999999943e+01 -2.099999999999999922e-01 2.286500000000000199e+00 2.286500000000000199e+00 2.286500000000000199e+00 3.666700000000000159e+02 1.098405073899999973e+00 3.000000000000000000e+01
8.640523539999969216e+03 1.014794958236109990e+00 2.822999590622258213e-03 -2.689999999999999858e+01 -5.000000000000000000e-01 2.298099999999999810e+00 2.298099999999999810e+00 2.298099999999999810e+00 3.651299999999999955e+02 1.099625953159999892e+00 3.000000000000000000e+01
8.640524000000210435e+03 1.020616492651120089e+00 2.833726275471240823e-03 -2.683999999999999986e+01 -5.400000000000000355e-01 2.120999999999999996e+00 2.120999999999999996e+00 2.120999999999999996e+00 3.659499999999999886e+02 1.100854781080000011e+00 3.000000000000000000e+01
